SCATS Number,Location,NB_LATITUDE,NB_LONGITUDE,15 Minutes,Lane 1 Flow (Veh/15 Minutes)
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 12:30:00,173
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 12:45:00,165
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 13:00:00,178
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 13:15:00,198
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 13:30:00,190
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 13:45:00,205
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 14:00:00,209
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 14:15:00,190
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 14:30:00,249
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 14:45:00,194
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 15:00:00,224
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 15:15:00,195
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 15:30:00,185
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 15:45:00,202
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 16:00:00,237
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 16:15:00,255
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 16:30:00,344
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 16:45:00,313
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 17:00:00,380
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 17:15:00,346
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 17:30:00,411
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 17:45:00,334
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 18:00:00,389
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 18:15:00,404
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 18:30:00,317
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 18:45:00,336
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 19:00:00,243
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 19:15:00,255
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 19:30:00,212
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 19:45:00,220
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 20:00:00,164
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-03 20:15:00,138
